Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2024-12-22,The Holiday,2006,https://boxd.it/87mBnd,4,,"A fun rom-com!

I was excited to check out a classic Christmas rom-com. There are a plethora of new ones every year on Netflix, but I’m slowly losing the charm with straight-to-Netflix content like this because they feel like content for content sake and don’t feel like they are trying to make a lasting connection with the audience. So it was very refreshing to see this stark difference with this film. 

I was pretty surprised with how emotional I got with certain parts. I’ll shamelessly excuse some of that to watching this on a ski bus after many snowboarding falls, and maybe my head was hit in a certain way to feel more emotional. While everyone else was sleeping, here I was fighting back tears while watching this film. 
That being said, I’m glad that this film didn’t focus on just the romances. There were other subplots that got emotional and cared about the characters. The subplot with Kate Winslet helping the elderly man in particular, was charming. It was easy to cheer for these characters when they were truly good at heart. 

Never in a million years could I have seen Kate Winslet and Jack Black be a couple. This film made that believable. I welcome more rom-coms where actors don’t have chemistry on paper, but actually have a lot to explore on screen. 

My main flaw is that I really don’t like romance films that start with one-night stands. This conveys a feeling that physical connection is more important, and the emotional connection is not as important. I wish this could be more hindered in films, but unfortunately that doesn’t seem the be the direction we are headed. 

A very easy nitpick is that there is no way any of this plot could actually happen in reality. There would have to many conveniences for people to switch houses and have everything work out in the end. But hey, that is some of the joy of film - escapism. 

I understand why this film is a classic Christmas watch (minus the promiscuous scenes). Maybe a television-edited cut would make this my classic Christmas watch too.",,2024-12-21
2024-12-22,Clueless,1995,https://boxd.it/87wjTl,2,,"A fun slice-of-life over-the-top teen comedy.

My favorite part was Cher's voiceover through the film for it's unexpected comedy. The stream of consciousness appears well-thought out, but it is also the thoughts of a teenage spoiled brat so it goes superficial and haphazard directions. The best voiceover was when she realized that she liked a certain boy (avoiding spoilers here). That voiceover definitely kept the film going for me. I understand why this film has cult classic status at the time of its release - there are definitely many quotable moments.

Ultimately, I don't think the film worked for me as well as I wanted it to. It felt too slice-of-life in that there wasn't a clear major plotline or clear character motivations. I guess that is in line with how a teenager thinks, but it made it hard to root in a certain direction. 

Also, Cher as the main character seemed odd for me. I understand she is privileged and clueless (no pun intended), but she does do some dumb decisions that made me not like her. 

Also, man Paul Rudd truly doesn't age.",,2024-12-21
2024-12-24,Lucky Baskhar,2024,https://boxd.it/88ZjrD,4.5,,"What a refreshing take on the crime epic genre!

In a way, there are many crime epics out there of a similar structure - <i>Scarface </i>and <i>The Wolf of Wall Street </i>do it well in a film format, <i>Breaking Bad </i>does it well in a television format. While I love the above content, what set this apart was that it was produced as a Telugu film. Therefore, we could get the same thrilling moments of a crime epics in a more enjoyable manner from a family friendly perspective. For example, there is no drug trading or drug use happening here; it is purely to make more money. So, we don’t have any of those scenes of the protagonist being super high on cocaine or meddling with prostitutes or leaving his family. Instead, we see a normal father through the whole process. We see the effects of his power-hungry nature and how he loses a part of himself over time, but you are still able to sympathize because you know he still has a good heart for his family. 

I also appreciated how much detail went into the process itself. We saw very clear visuals of how money was stolen from the bank, and how that process gets escalated over time. We even continued to see how stressed our protagonist was when things seemed to go wrong, further the feeling that we want him to succeed despite committing a crime. 

Without spoiling anything, the film diverts from the overall “rise and fall” trope here. There could be an argument about if this is the moral way to end it and if people could take away the wrong message. Personally, I think the ending made sense given the situation. 

My one flaw is that there some Telugu comedy tropes that really didn’t need to be there. It was almost as if the film producers insisted some of that content had to be included to let the film get a pass. 

A slight nitpick is that some parts were overexplained, when they were already pretty obvious. I prefer this problem over underexplaining, but still worth pointing out.",,2024-12-23
2024-12-25,Juror #2,2024,https://boxd.it/89HB4F,4.5,,"A slow-burn legal drama that poses some thought-provoking questions.

I was thinking that the trailers revealed too much about this film, because it brings up the fact that the protagonist may have been the cause of the court case he is in the jury for. This normally would've been a third act twist in a movie. What I didn't realize was that this is a reveal near the beginning of the film. This was a great choice, because it makes you put yourself in the shoes of the protagonist and think about how you would handle it. This brings forth thrills through a slow-burn pace.

The additional details around the film were also properly chosen. For example, the background of the protagonist makes you want to root for him even if he may be doing something wrong. The inclusion of political campaign prospects from the district attorney muddied the waters in the best ways. The conversations amongst the other jury members are very realistic. I even liked how they showed certain details of the jury process, such as how certain people try to get out of the jury duty. 

What slightly lost me was the ending. Without spoiling anything, it seemed like it was trying to do multiple endings instead of committing to one. 

Over 90 years old, and Clint Eastwood is still crafting such valuable content. This man is truly a mastermind - I yearn to have that energy even at my current age. Huge shame to Warner Bros. for not giving this film a proper theatrical release.",,2024-12-24
2024-12-27,Million Dollar Baby,2004,https://boxd.it/8bgUx1,2.5,,"Not terrible, but very overrated in my opinion.

I'm not sure why this film in particular got so much awards love. I'm glad Morgan Freeman has an Oscar, but I didn't feel that much of an impactful performance from him here. Hilary Swank's performance was admirable, but I didn't think it was iconic either.

I think my main flaw was that the film wanted to subvert the underdog sports drama premise but didn't do it effectively. Hilary Swank's character starts off as a perfect fighter, and I wanted more struggle from her to feel like she was a human that deserves people to root for her. I didn't link Clint Eastwood's character as a coach - we didn't get much background from him to understand why he makes certain decisions (e.g. not coaching women initially).

One thing I appreciated was that there weren’t unnecessary romantic subplots here. 

Without spoiling anything, the second half of the film took a turn that I didn't expect and ended up changing the premise of the movie. I definitely appreciated this, but I needed more effective character investment from the first half to go on this emotional ride with the characters.",,2024-12-26
2024-12-27,Irish Wish,2024,https://boxd.it/8brSFz,1,,"Forgettable streaming quality rom-com. 

Everything just felt so manufactured and not artistic. Plot lines go in ways that are totally expected, and the journey is not memorable. None of the humor was terrible, but it was awkward enough to feel disappointing. Every character is one-note.

I know these types of films are made because Lindsay Lohan draws views (which makes sense, she is still very talented), but I guarantee that no one will remember this film days after watching it. 

At least there were some beautiful set pieces that looked nice on a big screen.

I don't know why Ayesha Curry chose to be in this film amongst many other memorable options.",,2024-12-26
2024-12-29,The Birds,1963,https://boxd.it/8cRbqn,4,,"I hope modern horror can take some notes from this classic.

It is easy to jokes about how terrible the special effects are with the birds here. Yes, it totally doesn't hold up. But, the film still successfully displayed fear with the birds. Somehow, an everyday natural thing like birds could be scarier than giant mecha-machines wreaking havoc. I think the reason why the fears worked is because birds should be such innocent creatures. The fact that a normal innocent creature suddenly hurts people is terrifying - when do you know when it is safe to venture out? 

The film makes an interesting choice to follow a meet-cute for most of the beginning. I think this was done to follow a specific set of characters behaving rather innocently, and then suddenly see their lives horrifically affected by the birds. But, the setup here was a bit odd. It required the main heroine to drive a long way just to give lovebirds to the hero, and every detail of this journey was depicted. For a while, I was questioning if I was even watching the right movie. Ultimately, I feel mixed about this choice. It was refreshing to not appear like a horror movie until the horrific events actually started occurring, but the meet-cute situation had too many oddities. I would've much preferred a tale where an everyday family was living everyday lives without odd drama, until the birds wreak havoc.",,2024-12-28
2024-12-29,The King of Comedy,1982,https://boxd.it/8degEZ,5,,"This was a huge surprise for me. 

It was on my watchlist for its cult status and a collaboration between Robert de Niro and Martin Scorsese, but in my head I still went into it to watch it as a chore. While I respect both of them, their content can be too slow-paced for my personal liking.
However, this film was completely different from the other content I've seen.

What really took me aback was Robert de Niro's performance. I always viewed Robert de Niro as a seasoned and perfected mob boss that makes others fear him. This role was completely opposite to that. This proves to me that Robert de Niro has huge range. I totally believed him as an aspiring and deranged comedian. I totally believed him as an underdog that just has something so off about him. It made you pity him and fear him at the same time, which is such an odd feeling to have towards someone. 
Frankly, this felt much scarier than traditional horror films to me. I heard that celebrities at the time feared this film because of how well it resembled actual stalkers. 
Also, huge respect to Robert de Niro for how much dedication he put into this role. He went to his own stalkers to learn from them. His comedic timing in his sets were natural. I genuinely didn't see the actor in this performance, which makes sense once you see the effort he put into it.

A couple choices really elevated this film beyond what a quick pitch would convey. The mix of real events with Rupert Pupkin's fantasies made you understand why he thought he deserved the big stage. The constant mispronounciation of his name by others were believable microtriggers that would have led him to his derangement. The fact that he was actually a great comedian made it even harder for you to not root for him.

I know that Martin Scorsese is best known for the mobster genre, but I'm personally liking his other genres much more. I can't wait to check them out.",,2024-12-28
2024-12-31,Joker: Folie à Deux,2024,https://boxd.it/8eXbdt,0.5,,"Respect the huge risky swing, but it was a huge miss.

Nothing about this should have been approved. The first film was a solid standalone film that turned the superhero genre over its head. Sure, some people had justifiable criticisms, but overall that first film had an admirable legacy. It had a solid beginning, middle, and end. It would be really risky to release a sequel and potentially tarnish this legacy.

I'll admit that I was intrigued by the buildup to this film's release. The inclusion of Harley Quinn excited me - I yearn for a Harley Quinn character study film. And Lady Gaga's casting seemed perfect. All of the creative team came back for this film. The film was announced to be a musical. That's a huge swing, and I wanted to see this film just to respect that. The first teaser was also intriguing - the scene with Lady Gage drawing a smile with lipstick and then Joaquin Phoenix smiling over it was a beautiful shot.

Unfortunately, everything about this was a disappointment. Genuinely nothing happened through the runtime. Musical sequences were haphazardly and awkwardly placed - they were a sharp contrast from the tone of the scene, the songs weren't catchy enough to be memorable, and it seemed odd to watch these characters break out into song.

I had no understanding for the inclusion of Lady Gaga's character. I felt like there was actually no chemistry between her and Joaquin Phoenix. This was a new character that was thrown into the mix, and the film seemed to try pushing us that they have a valuable relationship wtih depth, but I felt nothing between the two of them.

Arguably even worse is the budget - it makes no sense for this film to cost $200 million. I could've gotten the same film with maybe 1% of that budget. It was just set in courtrooms and prisons the whole time.

There are some cool shots (all shown in the trailers) that are admirable, but mean nothing in the context of this film.

Just pretend this film doesn't exist, and only watch the first one.",,2024-12-30
2024-12-31,Carry-On,2024,https://boxd.it/8f8pzv,4,,"A solid action thriller.

The film takes a while to set up. But once the terrorism parts kick in, it gets really fun to watch. You can't help but put yourself in the shoes of the protagonist and think how you would solve the situation.

What really surprised me was Jason Bateman as the antagonist. On one hand, his character had a lot of the same mannerisms and delivery as what Jason Bateman typically does in other performances. On the other hand, it didn't feel out of place when a terrorist character was performing in that way - it actually added an odd unhinged and unpredictable feel to his character.

Taron Egerton proves to be a solid lead here. I didn't doubt it after the <i>Kingsman </i>movies, but this shows that he can take on more range across the spotlight.

Around the second half was when it became somewhat typical in that over-the-top scenes took place. It felt like they were done to include the thrilling fights, but they were somewhat out of place from the rest of the movie, given that the characters weren't really set up as people that can fight. Also, most of the action/chase scenes with Sofia Carson definitely weren't realistic with how they were filmed. Overall, if you think about it too much, plot threads in the second half weren't fully tied up (or tied up in a realistic manner) based on how they were set up in the first half. 
That being said, it was very easy to forget about these inconsistencies as I was caught up in all the thrills through the film.

Sidebar - it seemed odd to make our main characters not actually be married. They thoroughly acted like a married couple, given that they live together and are expecting a child. I understand these type of relationships exist, but this choice didn't really end up adding anything to the plot so I didn't get it's purpose.

Definitely recommend checking this out. The quality feels above streaming release quality.",,2024-12-30
2025-01-04,Zwigato,2022,https://boxd.it/8j6Wxp,4,,"A slice-of-life adventure of an everyday food delivery person.

I knew nothing about this film going into it. It was refreshing to encounter a film I knew nothing about and have a positive reaction, I do wish to experience that more (unfortunately I don't, given how much I follow movie news).

For those that don't know - the protagonist is someone that lost his factory job, and in a need of any income he becomes a food delivery person for a fictional Grubhub-like app called ""Zwigato"". 

It's impossible to watch this film and not feel pity for the protagonist. He, like many others today, are negatively affected by the increased technology dependence of the world. They grew up with factory skills that are irrelevant now, and struggle with adapting to technology to make a living. Even something as simple as navigating a smartphone requires much learning. Being a food delivery person feels like a step down in status, especially when working for high status people. And it is fully dependent on people using the app to order food, which means the income is variable.
The film makes a great choice to show this story from his perspective. On one side, you have to accept the nature of dealing with frustrating people. On the other hand, it makes you feel bad that he has to be subjected to that.

This film makes you really appreciate what you have, and reminds you to care for all people around you. It makes you want to give a gift card to your garbage truck driver.

My flaw is the personal qualm I typically have with slice-of-life films. When a film presents a problem, we have a natural tendency to have the protagonist try to solve that problem. Here, we just see what the realistic life of a food delivery person looks like. Of course we root for him, but what exact outcome are we rooting for? Obviously this is not the point of a slice-of-life, but it did make me feel wanting more closure.",,2025-01-03
2025-01-05,The Substance,2024,https://boxd.it/8kkI8d,3.5,,"A lot to commend, but also a lot to question.

I knew that this film was about de-aging Demi Moore and that it had really gross body horror, to the point where I was told that I shouldn't eat while watching this movie. I went into the film feeling thankful that I knew what I was getting into, but in hindsight I wish I knew less about it because I think it didn't feel as much of an impact from it.

My favorite part of this film is the look of it. The brightly colored cinematography complimented well with the urge to become as attractive as possible - it may look pretty, but does that mean it is right? At times, it was so bright that it was blinding in the right ways.

There are a couple shots that are perfect in my opinion. The opening montage in particular, was jarring. Kudos to the editing team here. A scene when Demi Moore was getting ready for a date was also great. 

I am happy that a really weird film like this is getting so much awards attention. Demi Moore and Margaret Qualley were perfectly cast in these roles, and kudos to them for taking on something so weird. 
That being said, if you think about it long enough, many things don't make logical sense. For example, if the substance makes another being that is separate from the current being, is the current being even gaining anything positive from the substance? And why do things go wrong in the specific ways shown when you don't follow the rules?
Overall, the shock horror didn't work that well for me. Commendable prosthetics and visual effects for sure, but they didn't seem to have a believable purpose other than shocking film viewers. In contrast, the gross-out practical effects in <i>The Thing </i>were appropriate because they were established as extraterrestrial aliens that were making people fear for their lives. While we film viewers were shocked by the visuals in <i>The Thing</i>, it was clear that the main purpose of those choices were to shock the characters in the film. 
I almost wish the body horror aspect of this movie didn’t exist, so that it could just focus on the social commentary around impossible female beauty expectations. 

If you don't think too much about the logic, this is a fun gross movie to experience with other people.",,2025-01-05
2025-01-10,Hundreds of Beavers,2022,https://boxd.it/8p1ekZ,3.5,,"An obvious fun time, but I don't understand why everyone is specifically loving this.

We all grew up watching the slapstick fun of <i>Tom and Jerry</i>, <i>Wile E. Coyote and the Road Runner</i>, and <i>Charlie Chaplin</i> amongst others. These aren't top quality art, but they are timeless fun. It undoubtedly felt refreshing to encounter humor like that again in this film.

What made this slapstick comedy stand out was actually how much attention span was required through the runtime. All the physical gags were recurring and built upon each other (e.g. wind blows out a fire, human makes fire again and sits in position to block wind, wind changes direction, human repeats, wind then blows from multiple directions). To fully follow these jokes and references, you had to closely watch through. A brief look in your smartphone would make you miss the introduction of a new gag, and then not understand what is going on when that gag is reintroduced. Despite the silly slapstick comedy, it felt very smartly crafted.

At the end of the day, this is still a silly slapstick. There isn't much coherent plot or character development or anything like that. Other than what was stated above, there isn't much more that stands out here. Still a recommended watch if you want a reliable laugh.",,2025-01-09
2025-01-12,Thelma & Louise,1991,https://boxd.it/8r981r,5,,"What an absolute joyride!

I’ve been on the Ridley Scott hype train recently, and obviously this one has been on the watchlist for some time as an iconic film of his. I knew it would be very different from <i>Alien </i>and <i>Gladiator</i>, but I didn’t expect to love it so much. 

It’s the type of movie that just wouldn’t be made today. A modern version of this movie would make the main characters bratty social media influencers and overly promiscuous and force a romantic relationship between them. Instead, this film just focuses on a normal escapism journey. A tale of two girl friends needing time away from the real world feels so much more refreshing when set in a pre-smartphone period. 

The direction and setting is nothing without the performances of Susan Sarandon and Geena Davis. It was so easy to root for them. Sure, there is some level of brat to them, but that brought out the right amount of fun and feeling to the film. More importantly, they were just everyday people looking for an escape from reality. We all can relate. So when things go wrong in their journey (even when we know and they know that their actions are wrong), we just want them to get out scot-free. 

What makes this film stick even more is that it just perfects the ending. It was both surprising and it totally fit what the whole film set up for. Not to mention, an iconic picture even to this day. 

The Brad Pitt appearance was hilarious. Even funnier that other people who auditioned for that role are A-listers today (e.g. George Clooney, Robert Downey Jr.). 

There is no way to describe Ridley Scott. He’s excelled in literally every genre - cutting-edge in sci-fi, historical epics, and even modern realistic journeys like this. 
I commend him even more after learning the behind-the-scenes story of how this film got made. The idea was thrown around and then denied by many. Then Ridley Scott saw it and appreciated it, but wanted someone else to take it on. He then took it on once no one else did and Michelle Pfeiffer convinced him to take it. And then gets a Best Director nomination for it (I normally would be pissed he didn’t win, but <i>The Silence of the Lambs </i>is tough competition). It’s admirable that he turned the project into what it is today.",,2025-01-11
2025-01-13,Murder on the Orient Express,2017,https://boxd.it/8rEMlX,2,,"Unfortunately boring.

This has been on my list for a while because it turned into a franchise, and it is a mystery movie. To me, mystery movies are like action movies in that most of them are at least entertaining enough to watch through the runtime. In fact, mystery movies may even have more going for them because they are a lot more rare.

It's definitely cool to see a huge cast here. And I appreciate how much was put into making this feel like it's from the 1930s, especially with the setup before going into the train.

The main thing working against this movie was that it was just boring. None of the possible suspects had enough odd characteristics to remember them enough while trying to solve the mystery. Hercule Poirot as a character was okay, but easily not the same charming level as <i>Knives Out</i>'s Benoit Blanc or Sherlock Holmes. 
I wanted to love this to match the passion that Kenneth Branagh has with directing, producing, and starring in thsi film. But I just couldn't get there.

There was nothing horrible about this movie. It follows the mystery formula well, and I myself didn't see the ending coming at all. But at the same time, there isn't much excitement here to recommend it.",,2025-01-12
2025-01-19,Mystery Men,1999,https://boxd.it/8wwC6d,2,,"This might be the point when I officially state that I'm not charmed by oddball comedies anymore.

I used to seek out this genre of oddball comedies (e.g. <i>The Hangover</i>, <i>This is the End</i>, <i>Pineapple Express</i>) when I was a young adult because I was so ready to take in all the raunchy and silly humor. Now, I'm not charmed by it anymore. I get too held up by the plot inconsistencies that clearly don't get as much attention.

I will also admit that I probably am much less excited about this movie because I'm totally watching it after all the superhero fatigue. Since there are so many superhero movies out there now, a somewhat spoof on superhero movies doesn't have much appeal. Contrast this to the <i>Austin Powers </i>franchise, which was very popular because it made fun of <i>James Bond </i>movies. There aren't multiple <i>James Bond </i>movies per year, so a spoof on that genre has more charm.

The main thing I'll remember about this movie is that it was the true movie that was first associated with Smash Mouth's <i>All Star</i> (although obviously <i>Shrek </i>is the one that popularized it).

Nothing about this film makes me mad really. It is overall harmless. There are some funny ideas and jokes. I think they are really just good for a comedy sketch, because it felt drawn out in a feature film length.",,2025-01-18
2025-01-20,A Different Man,2024,https://boxd.it/8xjESL,4,,"This film is to <i>The Substance</i>, as <i>Whiplash </i>is to <i>Black Swan</i>.

Very interesting that this came out in the same year as <i>The Substance</i>, as both involve a premise of someone being insecure with their own body, going through a medical process to solve that body problem, and then experience senses of regret. <i>The Substance </i>went the direction of body horror, this one went the direction of a dark comedy. 
Personally, I liked this direction better. This one focused much more on the impact of everything to our protagonist, Edward. It was easy to understand that he would be socially awkward with his neurofibromatosis condition and want to do anything to cure it. It was easy to believe that he would be jealous of Oswald, with the same condition but is much more confident.
On that note, it was a great choice to make Oswald a confident human where the neurofibromatosis condition doesn't actually come up (outside of the play). As the viewer, we clearly see he has the condition so the film just focuses on his personality and how his friends treat him. 

All things brings together good social commentary discussions on if you really have impediments or if they are resolvable with an attitude shift.

I will say that the ending lost me a bit. It went in a direction of too much craziness in the third act. They seemed to go towards ""Oscar bait scenes"" and didn't feel like a natural progression to earn those moments.
While I liked the subdued and slow-burn direction, there were some moments that I felt either dragged or didn't need to exist.

More a nitpick, but I have serious logical doubts with someone actually being able to fake their own death. 

Cool to see Sebastian Stan outside of the MCU. Hope we get to see more of him in other serious ventures.

Overall a recommended watch. Good for those that are intrigued by the concept of <i>The Substance </i>but don't want body horror.",,2025-01-19
2025-01-20,Amaran,2024,https://boxd.it/8y0dXZ,4,,"A gripping war thriller.

I didn't realize until the end of the film that this was actually a true story (apart from the cinematic liberties). I already liked the film by the end of it, but I have more appreciation after reading up the background of Major Mukund Varadarajan and seeing that the film was actually consistent with his overall life story.

The film makes a choice to focus on Mukund's personal love life, as well as his military journey. Normally this would frustrate me, but here it was done in both a realistic emotional manner and in a way where his wife didn't come off as a useless figure simply there to support her husband. She brought forth valuable impact to the story.
It was very easy to root for Mukund through the runtime. He had all the qualities of an ideal gentleman by being there for his family and his military peers.
Since both aspects of the story were gripping, I didn't feel the length of the near three hour runtime.

One flaw I had is that there were a couple overly cinematic moments around the war violence that felt oddly edited and unrealistic.

This film is a solid watch and I definitely recommend, but admittedly I don't see this being as memorable as other war films out there.",,2025-01-19
2025-01-22,Sankranthiki Vasthunam,2025,https://boxd.it/8zqF2N,0.5,,"Absolute garbage. The comedy was annoying, not funny. The plot was all over the place, everything seemed like was filmed in chunks and not in one cohesive unit. Any time it seemed like there was going to be unique choice, it deviated back to a typical stupid choice. 

Movies like this make me fear watching any Telugu movie blind. 

The only positive thing is that it is the best 2025 release I’ve seen so far (it’s the only 2025 release I’ve seen so far). Once I see literally anything else, it will not be ranked 1 anymore.",,2025-01-21
2025-01-24,Grave of the Fireflies,1988,https://boxd.it/8APJ19,4.5,,"Probably the best war movie I've seen from the perspective of civilians.

I obviously haven't lived in the middle of a warzone so I don't know what it's truly like, but I imagine it would be similar to this film. In the moment, being able to organize fair care to all civilians seems impossible. I would expect it to be much more like a ""every man for himself"" situation where we actually see the worst of humanity. I think we see this type of mentality in the zombie genre (e.g. <i>The Last of Us</i>) but I don't think I've seen it in a war movie until now. This is what sets this film apart for me. We see strangers that are not willing to give lost children food and shelter. It's harsh, but you believe that is how people actually behave at times like this. 

There are a lot of things that should put you down as you watch it (apart from the obvious war zone setting). With the opening shot, we know where the characters ultimately end up, which brings a sense of dread through the runtime. Of all characters, we follow children through the film, who deserve to experience joy at their age and not survival skills. 
Yet at the same time, the film is able to bring in hope. Seita as the older brother is well past his age in maturity as he does everything he can to care for his little sister, Setsuko.

I have mixed feelings on the choice to make Seita avoid the obvious opportunities to keep food and shelter (e.g. continue staying with his aunt). I understand the perspective that he values pride in himself, and that was getting tarnished as he stayed with his aunt. I also understand that he is ultimately a child so we shouldn't expect perfectly thought-out decision-making from him. But at the same time, it still feels unwise given the warzone setting.

This movie is from 1988, but it really doesn't feel that way. I never felt like the animation or dialogue or general production was dated. If I felt this way from watching it almost 50 years later - this may be the truest timeless classic to exist.

This is also a solid example of how animation doesn't mean catered to children. Despite its dark subject matter, I don't think it would've hit the same if this was a live-action film.

A must watch for all.",,2025-01-23
2025-01-26,Blue Velvet,1986,https://boxd.it/8CuVTD,3,,"Soon after the news of David Lynch's passing, I realized that I haven't seen any of his films. I knew that he is known for surrealist films, which doesn't sound like my cup of tea, but I still wanted to expose myself to it. I knew nothing about this film going into it (or even if it is a true embodiment of David Lynch as a director).

I will appreciate that I've never seen a film like this before. It starts out as an intriguing mystery, and then goes some odd places but admittedly I was still interested to see how it would go.
That's probably my favorite part of the film. It's a mystery, but the mystery isn't really the point of the film. In a way, it's a coming-of-age exploration of an awkward college student seeking some adventure and ending up getting tied up in some weird stuff.

Personally, scenes went directions that were too weird for me. I appreciate the uniqueness and riskiness (which does make them memorable), but at the same time they felt like shock for the sake of shock instead of having dedicated meaning.

There probably is a fair amount to analyze here, from the visual symbolism to the specific editing choices. Personally, I didn't care enough to explore that further, but I'm sure there is some interesting stuff to find there.

I've come out of this at the very least intrigued to experience more David Lynch, so I consider that a positive.",,2025-01-25
2025-01-29,Eat Pray Love,2010,https://boxd.it/8ET5gR,2.5,,"Feel free to ignore my opinion, because I am so obviously not the target demographic of this film. As I read up on the background of Elizabeth Gilbert (the author of the book this is based on), I really don't relate to her.

It is hard to critique this film because I know that it is basically a true story of the author that the film is based on. Usually, I err on the side of bringing more of the actual moments into true story films. But in this case, I think I needed more creative liberties taken to turn it into a better story.

This film is based on the fact that someone is going through a form of a ""mid-life crisis"" and travels to three different countries and experiences self-discovery. The problem for me was that I didn't fully buy that this character was actually going through a crisis. I didn't buy that her marriage was giving her unhappiness, or that she was even going through tough times. So the subsequent story of her journey didn't have the weight for me that the film wanted me to feel.
A potential part of this was that I don't think that Julia Roberts was the right casting choice. Julia Roberts embodies perfection, and this character needed to feel more like someone that didn't have their life together.

I also couldn't stand Richard Jenkins's character in the film. He just came off as annoying to the main character, and took away from the actual benefits that could be experienced from her time in the ashram in India. 

This film didn't make me mad though. There were definitely nice moments. The Thanksgiving celebration in Italy was fun. Indonesia scenes looked breathtaking. Julia Roberts is always a charismatic and enjoyable watch. But, the sum of the parts didn't work for me.",,2025-01-28
2025-02-01,Sikandar Ka Muqaddar,2024,https://boxd.it/8GPsrX,4.5,,"This was a truly surprising Netflix find that deserves more awareness.

The film opens with an unsolved heist 15 years prior, and then continues to jump between 15 years prior and present day. This was a risky choice that I thought was very weird to do for a mystery movie, but ultimately it worked great for me. This provided an interesting game of continuously switching sides between the suspect and investigation officer. I genuinely had no idea how the film was going to end, which made me thrilled through the watch. 

I was surprised that the film never dragged, despite its runtime. It felt like something was always happening. There were many twists and turns going on, and none of them seemed too over-the-top to me. Even if I didn't buy into them at first (e.g. a love story between suspects), they all eventually felt earned to me given the situations at hand. I particularly liked the amount of mind games continuously being played, and how much they mentally affected each other.

The main thing that didn't work for me was the 15 year jump. I couldn't buy this for maybe a 5 year jump, but 15 years made no sense. The only reason I could see for increasing the time length here is to embody the phrase ""I won, but at what cost?"".",,2025-01-31
2025-02-01,Saturday Night,2024,https://boxd.it/8GT8kl,2.5,,"This is a movie about the origin of <i>Saturday Night Live</i> - that is obviously interesting enough. The filmmakers decided to make a risky choice to only show the two hours prior to the first episode, in real-time format. I had a mixed feeling about this.
The positive about this choice is that it feels chaotic in a thrilling manner. It has the <i>Uncut Gems </i>feel of lots of stressful things falling apart and you hoping it can all be solved by the end. It also is great for embodying the scrappy underdog feel of many young adults trying to disrupt the comedy space.
The negative about this choice is that we don't get enough of a background on how we got to this situation and who all the characters. This wouldn't be a problem for people that already know a lot about the original <i>SNL </i>crew. But, I am not one of those people. I admittedly didn't know most names shown here. I would've loved to know what the cast members went through to get the approval from NBC to make this show. I would've loved to know more about all the characters. So because of all this, it was difficult for me to join the stressful journey.
The main negative of the real-time format here is that it made everything feel less realistic. I could believe all the scenes actually happening, but I couldn't believe that it all happened within two hours of the show beginning. 

There are strong casting choices and some fun moments. But, I couldn't rave about this further due to the reasons above. You'll probably enjoy it more if you are a die-hard <i>SNL </i>fan.",,2025-01-31
2025-02-09,Pearl,2022,https://boxd.it/8LTFbh,4.5,,"Just when I thought I can't enjoy modern horror, this film comes around to surprise me!

While I was ultimately positive on <i>X</i>, I had no major energy to watch the rest of the franchise. That film felt like a normal slasher film done well enough. And this film has the same main actor and crew and sets and was surprisingly released within one year of the first film. So I expected this film to be very similar to the first. I was wrong - it has a very different feel. This is probably my favorite part about it - we have a franchise where the films are very different from each other. I want more of this - the closest we have is <i>Cloverfield</i>, and the exection of that franchise is strongly mixed.

This film reminded me of <i>Joker </i>in the best ways. We got an effective character study here. The film takes its time with establishing the setting, to make it believable when things turn south. The over-the-top nature isn't there simply to shock the audience - the actions make sense for the characters that are developed, and we the audience happen to get shocked by it. If more horror movies can do this, I will actually enjoy the horror genre.

Mia Goth seriously needed awards buzz for this performance. I thought she was great in the dual performance in <i>X </i>and didn't think that could get topped. I was wrong - she tops it here. Every expression and dialogue delivery was so unique and I can't imagine anyone else pulling that off. Most people would've come off as annoying, but she did it in the best creepy manner.
A scene in here is the true definition of the ""Oscar-winning moment"" for Mia Goth. Unfortunately, awards buzz is all defined by specific awards marketing campaigns and not on the actual best movies.

I really liked the setting of this film. While it was the same technical location as <i>X</i>, here we see it in fully lit times and during the 1910s and during the fear of the pandemic at that time. A better visual capture of the setting here made it much more investing for me.

My one flaw is that there are some promiscous portions that didn't need to be there. It seemed like they only included them to have some connection with <i>X</i>, but I didn't see a reason for it at all.

Highly recommend this watch to anyone wanting a good modern horror film.",,2025-02-08
